timestamp,reaction
1528654562518,👎
1528312881267,😍
1528142825644,😆
1528141995479,😆
1528140924716,😍
1528069981160,👎
1528058281312,😆
1528052242573,👍
1528025523186,👎
1527967295395,😢
1527945667420,👍
1527930898306,😢
1527695082472,😆
1527522786810,👍
1527458425543,😍
1527448276645,👎
1527369054944,👍
1527247384567,👍
1527247376676,👍
1527245866860,😠
1527245720722,😍
1527168501485,😆
1527095779631,👍
1527065149477,👍
1527065088777,😍
1527064911416,😍
1527022897161,👍
1526754062365,👎
1526504238945,👍
1526394544589,👎
1526330150071,👎
1526245465851,😆
1526245459662,😍
1526245202937,👎
1526160368417,👍
1525945072859,👍
1525898354222,😍
1525116629180,👍
1525107214907,😢
1525020293213,👍
1524904359779,👍
1524836154124,😍
1524603640273,😍
1524467175209,😮
1524411959258,😢
1524389748873,👍
1524308567956,😠
1524307914179,😢
1524230323516,👍
1523999234670,👍
1523908458937,😆
1523863975378,😢
1523815676896,😍
1523529898961,👍
1523015168821,😆
1522766621553,👍
1522321272744,😢
1522219880341,👍
1522214659929,👍
1522154582105,👍
1522089207595,👍
1522072557360,👍
1521885456860,😢
1521749045516,😮
1521556965806,👍
1521551491215,👍
1521099316836,👍
1521039995823,👍
1520802113310,👍
1520591878679,👍
1520255738655,👍
1519586981832,😍
1518206991741,👍
1518203232643,😢
1518183085957,😢
1518182411908,😍
1518097902753,😍
1517861923096,👍
1517859288437,😍
1517788143185,👍
1517700926631,😍
1517419806946,👍
1516468378070,👍
1516269629607,👎
1516222340753,👍
1516036197031,😍
1515610830514,👍
1514902192604,😍
1514669496990,😍
1511815024961,👍
1510253463601,👍
1509365586729,👍
1508248073310,👍
1507040791492,😍
1505644742674,👍
1504174523844,👍
1503046481536,👎
1500162971792,😍
1499719409701,👍
1498395223800,😍
1497214908114,👍
1494334716965,😢
1493890616687,👍
1492618164429,😢
1492553816470,😢
1491165575780,😍
1491083480217,👎
